Produccion,Hours,Demanda
16990,21,23869
16676,22,22798
16058,23,21825
15890,24,20757
16009,1,20040
15855,2,19056
15759,3,18427
15606,4,17915
15615,5,17739
15644,6,17963
15740,7,18870
15338,8,20166
15347,9,21652
15406,10,23048
15519,11,24106
15350,12,24787
15449,13,25100
15363,14,24432
15719,15,23695
15700,16,23636
15788,17,24047
15811,18,24891
15976,19,25771
15988,20,24935
15934,21,23916
15890,22,22843
15833,23,21868
15813,24,20797
15936,1,19097
15885,2,18121
15853,3,17415
15941,4,16908
15980,5,16779
15798,6,17075
15677,7,17910
15639,8,19138
15558,9,20570
15493,10,21955
15428,11,22979
14995,12,23635
14072,13,23917
14506,14,23291
14623,15,22576
14567,16,22517
15301,17,22909
15812,18,23710
15834,19,24547
15757,20,23744
15724,21,22761
15735,22,21733
15679,23,20817
15555,24,19795
15739,1,18091
15761,2,17396
15815,3,16772
15762,4,16408
15763,5,16286
15750,6,16482
15727,7,17110
15630,8,18107
15316,9,19465
15181,10,20779
15118,11,21740
15143,12,22385
15078,13,22648
15245,14,22036
15435,15,21358
15437,16,21305
15656,17,21673
15708,18,22461
15837,19,23241
15804,20,22469
15693,21,21536
15324,22,20534
15262,23,19619
15165,24,18680
14997,1,18208
15096,2,17358
15208,3,16825
15235,4,16296
15287,5,16173
15183,6,16388
15294,7,17167
15047,8,18324
14875,9,19702
15014,10,21027
15207,11,22001
15401,12,22656
15634,13,22921
15804,14,22300
15741,15,21614
15724,16,21557
15776,17,21932
15611,18,22729
15574,19,23515
15563,20,22733
15528,21,21792
15451,22,20781
15480,23,19899
15510,24,18908
15725,1,18575
15694,2,17692
15792,3,17043
15830,4,16651
15850,5,16538
15906,6,16707
15700,7,17508
15144,8,18689
14619,9,20067
14369,10,21421
14449,11,22413
14574,12,23077
15067,13,23344
15475,14,22714
15766,15,22015
15818,16,21962
15845,17,22346
15802,18,23156
15986,19,23957
16146,20,23163
16135,21,22201
16002,22,21171
15982,23,20229
15954,24,19270
15690,1,18343
15725,2,17416
15706,3,16733
15546,4,16322
15205,5,16223
15045,6,16501
15320,7,17214
15220,8,18361
15079,9,19658
15015,10,21055
15333,11,22074
15407,12,22747
15427,13,23040
15260,14,22427
15516,15,21765
15641,16,21730
15707,17,22143
15828,18,22939
15982,19,23650
16054,20,22843
16066,21,21929
15972,22,20902
15469,23,20005
15533,24,18920
15304,1,18339
15563,2,17434
15718,3,16755
15775,4,16422
15773,5,16178
15653,6,16301
15980,7,17010
15709,8,18235
15368,9,19519
15378,10,20909
15258,11,22046
15261,12,22757
15190,13,23021
15258,14,22416
15311,15,21817
15405,16,21800
15456,17,22243
15734,18,23107
16012,19,23530
15965,20,22729
15788,21,21876
15667,22,20848
15676,23,19979
15620,24,18917
15580,1,18604
15524,2,17668
15460,3,16996
15376,4,16538
15276,5,16488
15182,6,16678
15128,7,17335
15315,8,18583
15375,9,19892
15422,10,21308
15428,11,22469
15422,12,23190
15632,13,23460
15893,14,22841
16079,15,22225
16116,16,22214
16296,17,22666
16373,18,23545
16500,19,23977
16467,20,23164
16433,21,22294
16290,22,21249
16106,23,20349
16164,24,19274
16053,1,18757
16018,2,17854
15855,3,17177
15654,4,16733
15423,5,16640
15312,6,16774
15436,7,17558
15586,8,18772
15802,9,20095
15692,10,21527
15706,11,22696
16090,12,23426
15900,13,23703
16059,14,23072
16166,15,22451
16246,16,22441
16096,17,22898
16198,18,23784
16004,19,24222
15967,20,23404
15860,21,22522
15860,22,21464
15667,23,20603
15816,24,19547
15790,1,18273
15611,2,17490
15483,3,16890
15283,4,16576
15186,5,16396
15209,6,16486
15388,7,17071
15446,8,18240
15387,9,19468
15646,10,20804
15565,11,21878
15707,12,22470
15704,13,22730
15691,14,22118
15786,15,21508
15627,16,21524
15509,17,21963
15736,18,22816
15742,19,23235
15858,20,22448
15970,21,21601
15840,22,20587
15762,23,19710
15789,24,18693
15878,1,17817
15824,2,17009
15695,3,16389
15513,4,15898
15203,5,15648
15086,6,15694
15182,7,16442
15252,8,17634
15143,9,18862
15025,10,20261
14843,11,21304
14978,12,21983
15167,13,22231
15563,14,21695
15862,15,21069
15866,16,21033
16037,17,21495
15922,18,22253
15905,19,22712
15950,20,21929
15767,21,21079
15569,22,20048
15043,23,19185
15281,24,18205
15608,1,17903
15717,2,17072
15727,3,16447
15729,4,16043
15741,5,15851
15613,6,15879
15636,7,16549
15747,8,17707
15752,9,18942
15714,10,20309
15714,11,21404
15518,12,22082
15199,13,22295
14688,14,21745
14554,15,21237
14717,16,21126
14789,17,21565
15060,18,22368
15256,19,22853
15290,20,22002
15236,21,21129
15231,22,20093
15302,23,19224
15178,24,18215
15290,1,17670
15226,2,16896
15017,3,16214
14771,4,15801
14578,5,15609
14204,6,15656
14348,7,16340
14353,8,17513
14376,9,18736
14271,10,20087
14238,11,21171
14901,12,21849
15203,13,22073
15169,14,21532
15079,15,20967
15057,16,20891
15153,17,21330
15253,18,22124
15393,19,22603
15308,20,21766
15290,21,20900
15413,22,19873
15461,23,19023
15554,24,18016
15467,1,17347
15318,2,16632
15094,3,16041
14844,4,15646
14557,5,15418
14052,6,15466
13604,7,16161
13619,8,17294
14148,9,18440
14358,10,19757
14922,11,20807
15100,12,21485
15043,13,21733
15071,14,21192
15369,15,20655
15506,16,20582
15581,17,20990
15696,18,21773
15832,19,22250
15866,20,21427
15785,21,20572
15579,22,19563
15352,23,18712
15305,24,17739
15498,1,16750
15550,2,16156
15160,3,15560
14898,4,15167
14811,5,14987
14185,6,15019
14087,7,15521
14263,8,16562
14740,9,17642
14816,10,18922
14919,11,19932
15320,12,20575
15584,13,20809
15988,14,20308
16162,15,19794
16145,16,19717
16155,17,20101
16396,18,20850
16463,19,21306
16421,20,20515
16343,21,19700
16242,22,18746
15923,23,17946
15665,24,17079
15275,1,16421
15117,2,15770
14927,3,15220
14708,4,15190
14544,5,15041
14489,6,15023
14699,7,15453
15290,8,16141
15506,9,17183
15518,10,18435
15696,11,19416
15882,12,20046
15882,13,20251
15808,14,19786
15776,15,19283
15799,16,19245
15904,17,19584
15906,18,20307
15921,19,20761
16010,20,19992
15883,21,19246
15639,22,18349
15335,23,17644
15043,24,16803
15231,1,15658
15373,2,15303
15054,3,14837
14870,4,14480
14731,5,14133
14555,6,13918
14690,7,14438
15219,8,15189
15308,9,15866
15373,10,16881
15666,11,17744
16012,12,18322
16163,13,18516
16016,14,18120
16185,15,17704
16091,16,17569
16265,17,17901
16416,18,18569
16628,19,18986
16475,20,18283
16305,21,17606
15906,22,16767
15694,23,16050
15617,24,15325
15397,1,14962
15088,2,14292
15036,3,13721
15053,4,13312
14907,5,13164
14691,6,13339
14966,7,13976
15206,8,14867
15525,9,15852
15857,10,16931
16042,11,17811
16135,12,18383
16192,13,18560
16101,14,18113
16172,15,17656
16221,16,17614
16020,17,17974
15979,18,18645
16005,19,19067
16056,20,18355
16166,21,17625
16323,22,16779
16315,23,16115
16186,24,15393
15465,1,14964
15209,2,14295
14760,3,13746
14405,4,13389
14035,5,13235
13707,6,13323
14113,7,13866
14837,8,14847
15356,9,15874
15442,10,17032
15908,11,17896
16397,12,18434
16408,13,18621
16493,14,18164
16383,15,17725
16352,16,17646
16219,17,18023
16575,18,18702
16450,19,19119
16083,20,18409
15888,21,17716
15542,22,16978
15016,23,16364
14642,24,15853
13508,1,16211
12888,2,15543
12416,3,14966
12045,4,14549
11750,5,14269
11766,6,14524
12237,7,15181
13000,8,16285
13700,9,17393
14443,10,18611
15432,11,19600
15847,12,20240
16156,13,20439
16091,14,19952
16118,15,19465
16098,16,19380
16056,17,19775
16609,18,20513
16341,19,20960
15964,20,20194
15587,21,19394
15280,22,18593
14857,23,17817
14457,24,17219
13420,1,16348
12822,2,15794
12244,3,15166
12030,4,14734
11802,5,14421
11631,6,14583
11993,7,15239
12762,8,16255
13654,9,17310
14598,10,18573
15676,11,19619
16214,12,20203
16571,13,20403
16577,14,19903
16386,15,19385
16326,16,19335
16373,17,19736
16744,18,20513
16891,19,20934
16601,20,20130
16580,21,19338
16411,22,18458
15985,23,17707
15661,24,17157
14823,1,23799
14008,2,22985
13624,3,22220
13327,4,21793
13017,5,21626
12920,6,22039
13475,7,23110
14488,8,24552
14932,9,25935
14969,10,26889
15294,11,27274
16103,12,27760
16421,13,27775
16500,14,27542
16638,15,27202
16611,16,26957
16624,17,27205
16723,18,27872
16757,19,28557
16675,20,28109
16281,21,27443
16310,22,26569
16143,23,25984
15749,24,25856
15448,1,23816
15333,2,22877
14673,3,22064
14234,4,21448
13855,5,21247
13715,6,21673
14163,7,22728
15118,8,24114
15551,9,25571
15514,10,26532
15535,11,27424
15570,12,27518
15679,13,27623
15722,14,27257
15764,15,26857
15802,16,26717
15864,17,26917
15904,18,27541
16074,19,28097
16104,20,27807
16017,21,27136
15814,22,26270
15608,23,25348
15443,24,25081
9483,1,15108
8759,2,14908
8502,3,14526
8459,4,14040
8557,5,13660
8987,6,13862
9531,7,14586
10597,8,15215
11288,9,16102
11664,10,17095
11826,11,18031
11902,12,18472
11829,13,18321
11831,14,18099
11843,15,17927
11860,16,18152
11902,17,18604
11910,18,19035
11856,19,19244
12103,20,18882
12070,21,18308
12116,22,17679
11957,23,17143
11888,24,16585
10362,1,14841
9633,2,14639
9394,3,14415
9233,4,13942
9306,5,13681
9771,6,13715
10504,7,14098
11222,8,14831
11496,9,15913
11548,10,16853
11381,11,17783
11248,12,18261
11666,13,18068
11863,14,17821
12337,15,17654
12382,16,17876
12427,17,18290
12526,18,18702
12628,19,18836
12662,20,18505
12602,21,17998
12536,22,17385
12447,23,16819
12498,24,16324
12212,1,14841
11299,2,14639
10920,3,14415
10652,4,13942
10421,5,13681
10403,6,13715
11078,7,14098
11965,8,14831
12521,9,15913
12733,10,16853
12799,11,17783
12613,12,18261
12527,13,18068
12635,14,17821
12609,15,17654
12616,16,17876
12613,17,18290
12853,18,18702
12875,19,18836
12918,20,18505
12972,21,17998
12959,22,17385
12511,23,16819
11920,24,16324
11172,1,14841
10716,2,14639
10406,3,14415
10100,4,13942
9902,5,13681
9990,6,13715
10622,7,14098
11328,8,14831
11901,9,15913
12418,10,16853
12714,11,17783
13410,12,18261
13604,13,18068
13708,14,17821
13558,15,17654
13473,16,17876
13452,17,18290
13535,18,18702
13977,19,18836
14012,20,18505
13979,21,17998
13911,22,17385
13005,23,16819
12594,24,16324
11198,1,17348
10493,2,16835
10124,3,16351
9809,4,15838
9888,5,15655
10369,6,15623
11066,7,16284
11556,8,16928
11831,9,18108
12082,10,18843
12499,11,19145
12937,12,19956
13177,13,20790
12915,14,20752
12768,15,20969
13051,16,20812
13215,17,20982
13329,18,20806
13463,19,21597
13569,20,21336
13693,21,20663
13485,22,20381
13075,23,20095
12250,24,19736
10891,1,15546
10718,2,15334
10541,3,15119
9842,4,14653
9508,5,14478
9751,6,14333
10537,7,14628
11221,8,15526
11655,9,16570
12302,10,17607
12882,11,18574
13469,12,18986
14107,13,18821
14163,14,18621
14040,15,18440
13935,16,18640
13975,17,19081
14171,18,19549
14335,19,19708
14353,20,19357
14332,21,18828
14245,22,18193
14027,23,17609
13761,24,17081
12230,1,15922
12192,2,15644
11942,3,15333
10879,4,14683
10295,5,14089
10392,6,14270
11143,7,14756
11915,8,15984
12657,9,17230
13195,10,18269
13359,11,19249
13605,12,19659
13889,13,19498
13719,14,19334
13475,15,19137
13823,16,19346
14227,17,19790
14221,18,20246
13476,19,20468
14184,20,20085
14502,21,19575
14498,22,18925
14473,23,18293
14253,24,17777
13815,1,16057
13918,2,15754
13714,3,15518
12532,4,14820
11999,5,14212
11649,6,14248
12294,7,14914
12899,8,16062
13612,9,17243
13983,10,18320
14053,11,19259
13839,12,19689
14117,13,19530
14097,14,19345
14088,15,19170
14154,16,19382
14168,17,19823
14208,18,20275
14123,19,20479
14128,20,20128
14128,21,19560
14128,22,18893
14128,23,18283
14128,24,17693
13823,1,15814
13770,2,15517
13715,3,15315
13662,4,14713
13429,5,14334
13556,6,14265
13501,7,14822
13446,8,15758
13383,9,16857
13685,10,17936
13650,11,18913
13728,12,19328
13785,13,19280
13842,14,19016
13897,15,18823
13953,16,19027
14039,17,19455
14242,18,19920
14099,19,20082
14217,20,19772
14177,21,19228
13726,22,18636
13507,23,18039
13580,24,17421
12779,1,15979
12601,2,15584
12178,3,15462
11060,4,14767
10307,5,14263
10222,6,14420
10408,7,14872
10551,8,15983
11061,9,17085
11812,10,18107
12750,11,19073
13479,12,19500
13399,13,19348
13739,14,19168
13716,15,18998
13711,16,19209
13772,17,19643
13915,18,20087
13820,19,20254
13957,20,19904
13643,21,19360
13370,22,18708
13129,23,18110
12669,24,17530
12374,1,16525
12051,2,16135
11872,3,15833
10744,4,15134
10179,5,14521
10222,6,14568
10769,7,15331
11475,8,16577
12268,9,17795
12763,10,18892
13239,11,19881
13479,12,20322
13975,13,20158
14363,14,19978
14388,15,19810
14360,16,20015
14370,17,20434
13863,18,20904
13805,19,21068
13826,20,20752
13609,21,20184
13337,22,19506
13111,23,18886
12607,24,18302
13707,1,17306
13106,2,16908
12820,3,16584
12577,4,15834
11357,5,15153
10857,6,15242
11015,7,16045
11725,8,17251
12562,9,18453
13043,10,19617
13676,11,20571
13971,12,21097
14454,13,20903
14502,14,20678
14654,15,20473
15002,16,20641
15141,17,21034
15016,18,21574
15267,19,21751
15444,20,21380
15333,21,20800
15182,22,20274
14786,23,19600
14838,24,18957
14120,1,17493
13979,2,17046
13837,3,16715
13698,4,15916
13557,5,15380
13412,6,15510
13272,7,16192
13329,8,17390
13861,9,18616
14206,10,19775
14121,11,20711
14718,12,21241
14764,13,21048
15050,14,20872
14993,15,20596
15208,16,20767
15252,17,21161
15315,18,21721
15418,19,21928
15568,20,21495
15614,21,20852
15634,22,20232
15176,23,19751
15366,24,19173
15198,1,17692
14894,2,17344
14572,3,17069
13674,4,16315
13161,5,15664
13019,6,15755
13416,7,16585
14083,8,17691
14465,9,18930
14732,10,20132
14761,11,20961
14724,12,21506
15218,13,21262
15149,14,21013
15086,15,20801
15134,16,20944
15123,17,21399
15412,18,21879
15346,19,22138
15604,20,21720
15575,21,21222
15738,22,20513
15640,23,19998
15557,24,19451
15701,1,18254
15621,2,17799
15246,3,17533
14239,4,16819
14000,5,16087
14087,6,16144
14459,7,16856
14623,8,18097
14874,9,19423
15172,10,20614
15264,11,21588
15303,12,22077
15408,13,21922
15317,14,21618
15358,15,21395
15544,16,21558
15396,17,21999
15742,18,22541
15890,19,22768
16141,20,22392
16205,21,21825
16257,22,21232
16241,23,20588
16288,24,19964
16138,1,19417
15646,2,18521
15540,3,17731
14739,4,16846
14109,5,16396
14016,6,16717
14400,7,17508
15076,8,18880
15186,9,20052
15461,10,21195
15468,11,22174
15202,12,22636
15270,13,22441
15248,14,22206
15164,15,21990
15226,16,22133
15322,17,22539
15331,18,23159
15346,19,23493
15615,20,23068
15499,21,22386
15508,22,21734
15585,23,21107
15646,24,20456
15835,1,18836
15817,2,17960
15489,3,17126
14592,4,16328
14091,5,15753
14179,6,16051
14480,7,16919
14656,8,18154
15501,9,19482
15415,10,20663
15163,11,21671
15062,12,22201
15013,13,22014
14938,14,21788
15089,15,21584
15037,16,21718
15196,17,22110
15289,18,22711
15486,19,23029
15654,20,22597
15612,21,21938
15735,22,21290
15730,23,20678
15773,24,20082
14821,1,18994
14859,2,18093
15049,3,17271
14833,4,16430
14793,5,15767
14766,6,16004
14916,7,16955
14765,8,18259
14693,9,19553
14546,10,20777
14388,11,21788
14403,12,22324
14857,13,22135
15408,14,21906
15426,15,21701
15317,16,21838
15361,17,22230
15649,18,22838
15793,19,23156
15929,20,22719
15845,21,22060
15876,22,21407
15891,23,20792
15845,24,20145
15662,1,19045
15885,2,18152
15836,3,17337
15330,4,16442
14954,5,15830
14737,6,16076
15130,7,17045
15335,8,18380
15301,9,19693
14916,10,20886
14946,11,21871
14983,12,22444
15046,13,22261
15257,14,21990
15248,15,21785
15292,16,21922
15510,17,22315
15583,18,22921
15725,19,23239
15897,20,22826
15862,21,22150
15854,22,21489
15893,23,20884
15972,24,20303
16017,1,18914
15994,2,18105
15759,3,17358
15217,4,16561
14688,5,16106
14548,6,16269
14871,7,17207
15050,8,18347
15185,9,19473
15135,10,20827
15292,11,21891
15345,12,22230
15439,13,22228
15622,14,21997
15713,15,21807
15615,16,21810
15692,17,22147
15764,18,22745
15615,19,23063
15550,20,22620
15587,21,21963
14850,22,21480
14872,23,20846
15321,24,20282
15281,1,19078
15372,2,18173
15321,3,17495
14587,4,16733
14196,5,16200
14161,6,16491
14529,7,17220
14983,8,18386
14986,9,19650
15359,10,20937
15477,11,21880
15352,12,22416
15612,13,22232
15751,14,22011
15785,15,21807
15835,16,21946
15755,17,22331
15703,18,22933
15784,19,23244
15882,20,22806
15997,21,22141
15947,22,21503
16051,23,20891
16014,24,20242
15448,1,19813
15462,2,18825
15599,3,18075
15066,4,17221
14322,5,16612
14239,6,16880
14634,7,17798
14936,8,19143
15090,9,20410
15224,10,21663
15436,11,22721
15433,12,23276
15417,13,23082
15476,14,22843
15499,15,22628
15260,16,22771
15140,17,23183
15025,18,23811
15011,19,24144
14939,20,23691
15037,21,23072
15323,22,22410
15261,23,21803
15206,24,21223
15624,1,20837
15726,2,19978
15644,3,19233
14902,4,18334
14487,5,17758
14746,6,17957
14919,7,18814
15097,8,20190
14999,9,21522
14746,10,22807
14736,11,23812
14409,12,24392
14305,13,24239
14556,14,24052
14849,15,23999
15188,16,24129
15302,17,24425
15255,18,24938
15272,19,25251
15494,20,24895
15592,21,24198
15716,22,23510
15619,23,22798
15467,24,22168
15685,1,21102
15699,2,20158
15702,3,19338
15317,4,18426
14687,5,18013
14732,6,18235
15017,7,19087
15139,8,20413
15122,9,21746
15167,10,23064
15091,11,24075
15005,12,24665
15177,13,24508
15183,14,24319
15276,15,24268
15280,16,24403
15279,17,24696
15544,18,25215
15673,19,25525
15698,20,25100
15581,21,24398
15712,22,23694
15648,23,23034
15612,24,22300
15324,1,19304
15440,2,18494
15489,3,18014
15501,4,17238
15477,5,16704
15468,6,16806
15585,7,17551
15330,8,18720
15355,9,19905
15169,10,21087
15203,11,21954
15085,12,22500
15133,13,22340
13666,14,22161
13924,15,22121
14846,16,22242
15059,17,22493
15404,18,22961
15552,19,23240
15628,20,22851
15762,21,22236
15702,22,21617
15737,23,21030
15519,24,20441
15581,1,20016
15691,2,19144
15767,3,18396
15819,4,17523
15572,5,16909
15510,6,17124
15529,7,18072
15444,8,19434
15285,9,20724
15158,10,21964
15163,11,22927
15150,12,23485
15086,13,23343
15014,14,23163
15103,15,23120
15093,16,23244
15225,17,23509
15145,18,23995
15330,19,24280
15472,20,23869
15549,21,23201
15703,22,22535
15711,23,21911
15644,24,21219
15709,1,19126
15811,2,18447
15805,3,17881
15739,4,16991
15530,5,16614
15410,6,16615
15632,7,17454
15074,8,18529
14709,9,19903
14939,10,20893
14863,11,21764
14965,12,22293
15034,13,22157
15105,14,21983
15274,15,21943
15439,16,22053
15720,17,22296
15873,18,22754
15888,19,23028
15912,20,22642
15725,21,22019
15762,22,21504
15778,23,20889
15735,24,20231
15725,1,19585
15633,2,18809
15711,3,18105
15778,4,17490
15773,5,17138
15669,6,17270
15592,7,17767
15464,8,19041
15360,9,20285
15008,10,21504
15035,11,22445
14414,12,22989
14363,13,22842
14985,14,22663
15200,15,22621
15254,16,22730
15351,17,22986
15342,18,23462
15453,19,23752
15690,20,23353
15534,21,22709
15599,22,22075
15468,23,21471
15458,24,20836
15452,1,20237
15529,2,19397
15647,3,18660
15635,4,18070
15759,5,17754
15911,6,17958
15837,7,18418
15657,8,19639
15585,9,20944
15256,10,22206
15407,11,23253
15440,12,23817
15236,13,23587
15433,14,23453
15469,15,23354
15471,16,23469
15680,17,23732
15945,18,24227
16077,19,24528
15857,20,24127
15299,21,23506
15291,22,22884
15429,23,22246
15494,24,21593
15768,1,20807
15724,2,19923
15817,3,19170
15915,4,18275
15761,5,17752
15705,6,17924
15614,7,18810
15509,8,20195
15477,9,21609
14866,10,22853
14535,11,23979
13758,12,24433
13556,13,24275
13523,14,24082
13519,15,24034
13788,16,24151
14366,17,24426
14814,18,24934
15463,19,25243
15673,20,24819
15636,21,24137
15461,22,23498
15718,23,22818
15914,24,22074
16243,1,20665
16433,2,19781
16382,3,19009
16119,4,18085
15677,5,17457
15632,6,17743
15926,7,18655
16273,8,20098
16225,9,21568
16186,10,22875
16177,11,23873
16013,12,24305
15794,13,24106
15971,14,23915
15631,15,23871
15072,16,23989
15185,17,24258
15661,18,24759
16065,19,25066
16049,20,24645
16374,21,23966
16442,22,23288
16519,23,22646
16500,24,21932
9155,1,12376
8400,2,11340
8070,3,10716
8048,4,10492
8692,5,11344
9605,6,12537
10601,7,13986
11085,8,15055
11332,9,15962
11496,10,16718
11484,11,17341
11481,12,17553
11496,13,17099
11571,14,16700
11810,15,16615
11856,16,17272
11916,17,18358
12111,18,19300
12130,19,18362
12137,20,17117
12138,21,15833
11991,22,14763
11529,23,13728
10874,24,13022
9986,1,11989
9468,2,11161
8970,3,10384
8598,4,10196
9250,5,10945
9813,6,11991
10680,7,13384
11030,8,14402
